label,article
0,"IKINUWENTO ni Coco Martin na nahirapan siya sa shooting ng Feng Shui 2, ang MMFF entry nila ni Kris Aquino na mapapanood na simula December 25. ""Mahirap siya kasi, like ako, first time kong gagawa ng horror movie, nakaka-challenge dahil unang-una direktor ko dito si Chito Rono, hindi ka pupuwedeng hindi ko alam ang trabaho at hindi mo kaya 'yung eksena,"" bungad ni Coco."
0,"Bagamat limang araw lang sa bansa ang Papa, ipinaliwanag ni Mayor na tatlong araw bago dumating ang leader ng Simbahang Katoliko ay itinalaga na ang mga pulis sa kani-kanilang puwesto bilang paghahanda sa makasaysayang okasyon. ""P300 ang budget sa pagkain sa kada pulis. Tamang tama na 'yun,"" pahayag ni Mayor. Hindi naman nakapaloob sa P67-milyon budget ang iba pang gastusin, tulad ng gasolina sa paglilipat-lipat ng mga pulis sa iba't ibang lugar. Habang aminado si Mayor na hindi sapat ang pondo, iginiit ng PNP spokesman na dapat na maging kuntento sila dahil mahirap kumuha ng karagdagang pondo sa mga panahong iyon bunsod ng mahabang prosesong kakailanganin sa budget release. Ipinag-utos noong Biyernes ni PNP officer-in-charge Deputy Director General Leonardo Espina ang pagsibak kay Supt. Elizabeth Martos bilang budget officer ng Police Security Protection Group (PSPG), bunsod ng mga reklamo na P700 lang ang natanggap ng ilang pulis na nagbigay-seguridad kay Pope Francis sa halip na ang itinakdang P2,800 meal allowance."
0,"""We will implement the integration on February 1, 2015 despite an appeal from OFWs sector and impending motions which has yet to be resolved by the court,"" pahayag ni Villaluna. Nagpahayag na si OFW Family Club party-list Rep. Roy Seneres na maghaharap sila ng contempt charges sa Pasay Regional Trial Court laban kay MIAA Gen. Manager Angel Honrado dahil sa pagsama ng terminal fee laban sa umiiral na regulasyon na hindi saklaw ang OFWs mula sa pagbabayad ng naturang bayarin."
0,"Natunton ng mga operatiba ng Criminal Investigation and Detection Group (CIDG) sa isang hotel sa Bacolod City noong Huwebes si Miguel Omayao, 33, sinasabing dating opisyal ng Communist Party of the Philippines (CPP)-West Central Mindanao front."
0,"Ang suspek ay kasapi ng Barahama Ali KFRG na kumikilos sa Zamboaga Sibugay. Nabatid na isinagawa ng pulisya ang operasyon dakong 9:00 ng umaga nang isilbi ang warrant of arrest laban sa suspek sa kasong kidnapping at murder ngunit nanlaban ito. Nabawi mula sa suspek ang isang .45 caliber pistol, isang hand grenande at mga bala. Isinasangkot si Enriquez sa pagdukot sa Australian na si Richard Warren Rodwell, sa Korean na si Piejie Li, Reynaldo Drapeza at kay Joel Indino Jr., na dinukot sa Zamboanga Sibugay."
0,"Nasa pag-iingat na ng pulisya ang naarestong si Ronald Allan Villegas Domingo, 37, binata, matapos ang dalawang oras na pangho-hostage nito sa kasintahang si Elaine Lachica Valerio, kapwa residente sa lugar. Ayon sa inisyal na imbestigasyon, nauwi sa hostage drama ang pag-aaway ng magkasintahan dahil nais ng biktima na makipaghiwalay na sa suspek."
0,"Sina Josephine at Tim Desmond, mataas na opisyal ng isang marine theme park dito, ay itinampok sa ""Above & Beyond,'' isang special multimedia series of stories na kumikiala sa mga karaniwang tao na nakagawa ng hindi pangkaraniwang bagay sa Asia."
0,"""Saka bukod sa ipinagdarasal ko ngayon, siyempre mag-thank you ka, eh, sana ito na nga,"" pag-amin ni Pokwang kay Kris Aquino. ""Sana ito na, tama na 'yung ano, Lord, sana ito na po,"" kinikilig pa niyang sabi. Kinumpirma ni Pokwang na they became a couple nito lang nakaraang January 20 pagkatapos nilang magpunta sa Boracay. ""Dumating at bonggang promo, (premiere night) 'tapos nag-Boracay. 'Tapos three days after bumalik ng Manila, 'yun na, nagkasarinlan kaming dalawa, may quality time para mag-usap kung ano ba tayo, ano talaga,"" sabi pa ni Pokwang. Siyempre pa, sa kanilang private talk sa Boracay, siniguro ni Pokie kay Lee na ayaw niyang may kaagaw. Na siya lang at wala nang iba pa sa buhay ng American actor. ""Mahirap, baka mamaya... hindi ba mahirap na ako lang 'yung in love? 'Tapos doon ko nalaman, sinabi niya na alam mo ba first shooting day pa lang mayroon na siyang keme (feelings for me). Sinabi ko, ano tayo? 'Tapos hinalikan niya ako, 'tapos sinabi niya gusto niya ako, masaya siya kapag nakikita niya ako, kapag magkasama kami, 'yun 'yon,"" natatawang kuwento pa niya kay Kris. Nakabalik na ng Amerika si Lee na nangako sa kanya na babalik sa Manila sa April in time for summer vacation sa ating bansa at para makapiling muli ang komedyana.. Bilang single mother, naikuwento na niya sa anak na si Ria Mhae ang ugnayan nila ni Lee . ""Actually nahirapan ako kay bagets. 'Paano ba ito?' 'Yun pala naghihintay lang siya na magsabi ako pero okay naman sa kanya,"" tawa nang tawang kuwento pa ni Pokie. Payag siyang maging Mrs. O' Brien at tumira na sa Amerika with Lee."
0,"Limang miyembro ng isang pamilya ang natagpuang patay sa loob ng kanilang bahay sa San Juan City kahapon. Kinilala ang mga nasawi bilang ang mag-asawang Luis at Roxanne Hsieh, 53, at mga anak nilang sina Amanda Hsieh, 18; Jeffrey Hsieh, 13; at John Hsieh, 12 anyos."
0,"Inaalam ng mga tauhan ng Paranaque City Police ang pagkakilanlan ng driver ng Jethro Bus na may biyaheng Cavite-Bulacan na tumakas matapos ang insidente. Sa ulat ng Metropolitan Manila Development Authority (MMDA) Metro Base, dakong 8:00 ng umaga nang mawalan ng preno ang bus kaya inararo nito ang dalawang taxi, dalawang van, dalawang kotse, isang SUV, isang pick-up, isang jeep at isang motorsiklo sa kanto ng MIA Road at Coastal Road sa nasabing lungsod na ikinasugat ng mga pasahero buhat sa iba't ibang sasakyan. Ayon sa awtoridad, walang nakitang dokumento sa loob ng bus para matukoy ang driver gayunmang nakikipagugnayan na ito sa kumpanya ng bus kaugnay sa insidente."
0,"eat much more of it than if it was tucked away in a desk drawer out of sight."" Kasama na rito ang natirang desserts o doughnuts sa kusina, ""if there's a common area for sweets and you know it's a weakness, you may need to steer clear and not let yourself be tempted."" Madalas na kasiyahan sa opisina"
0,"Nakuhang lampasan ng 23-anyos na si Oconer ang nakasabayan sa lead group na sina 2011 Ronda champion Santi Barnachea, Rudy Roque, Cris Joven at ang kakampi sa pambansang koponan na si Rustom Lim tungo sa pagsuot ng simbolikong LBC red jersey. Naitala nito ang 1 oras, 13 minuto at 15 segundo. Pumangalawa sa hatawan si Roque, pumangatlo si Joven, ikaapat si Lim at ikalima si Barnachea sa kahalintulad ding oras sa karera na suportado ng major sponsor na Manny V. Pangilinan Sports Foundation, Petron at Mitsubishi at maging ang mga minor sponsor na Cannondale, Standard Insurance, Tech1Corp., Maynilad at NLEX kung saan ang padyakan ay may basbas ng PhilCycling sa pamumuno ni Cavite Congressman Abraham ""Bambol"" Tolentino. Ang TV5 at Sports Radio ang tumatayong media partners sa labanan. ""Hinintay ko po muna kung sino ang unang aangat,"" sinabi ni Oconer, na anak ng national coach at premyadong dating track cyclist at Olympian na si Norberto. Si Oconer ay kagagaling lamang sa paglahok sa Asian Cycling Championships sa Nakhon Ratchasima, Thailand na siyang qualifying stage sa 2016 Rio de Janiero Olympics. ""Masyadong malakas ang hangin kaya nang makabreak-away kami ay itinuloy na namin. Medyo matagal pa po ang labanan kaya didepensa na lang muna at bantay-bantay sa mga beterano,"" giit pa ni Oconer na 3rd overall noong 2011 habang 4th overall sa Intenational at 3rd sa All-Filipino noong 2014. Isang taimtim na panalangin ang isinagawa ng Ronda Pilipinas bago ang opisyal na pagsisimula ng kampeonato upang ialay ang karera sa mga miyembro ng PNP-SAF na nasawi sa isinagawang operasyon sa Mamasapano sa Maguindano. Ang panalo ay ang pangkalahatang ikatlong stage lap ni Oconer kung saan ay inaasahang tutulungan siya ng mga kasamahan sa pambansang koponan, naghahanda para sa paglahok sa gaganaping 28th Southeast Asian Games, upang masungkit ang korona at ang nakatayang premyo na P1-milyon. Tumapos naman sa Top 10 sina John Paul Morales (6th), Rey Nelson Martin (7th), Marvin Tapic (8th), Arjay Peralta (9th) at ang Spaniard na si Edgar Nieto (10th) na pawang nagsumite ng oras na 1:15:39. Dahil sa panalo ay nakamit ni Oconer ang premyong P25,000, maliban pa sa pagsuot nito ng red jersey at tanghaling overall leader (1:13:05). Pumangalawa si Joven na nakakuha ng bonus sa sprint para sa oras na 1:13:07 habang ikatlo si Roque na may 1:13:09 oras. Tinanghal namang Stage Best Junior at overall leader si Jay Lampawog ng 7-11 sa oras na 1:16:52, pumangalawa si Daniel Ven Carino (1:16:52) at ikatlo si Edalson Ellorem (1:28:33). Ang Stage Best Young rider ay si Rustom Lim (1:13:15) habang ikalawa si Arjay Peralta (1:15:39) at ikatlo si Angel de Julian Vazquez ng Spain (1:16:52). Isinuot ni Lim ang puting Standard Insurance jersey. Aarangkada naman ang Stage Two sa ganap na ala-1:00 ng hapon kung saan ay babagtas ang mga siklista sa 146.8 kilometrong lakbayin na magmumula sa Calamba City patungo sa Quezon National Forest Park sa Atimonan, Quezon. Ang mga rider ay tatahak din sa kinatatakutang liku-liko at matatalas na kurbada sa tinaguriang Tatlong Eme (3 Ems). Binubuo naman ng 11 koponan na may siyam na riders ang karera kung saan ay kabilang ang binuong Under 19 na ipiprisinta ang bansa sa darating na 28th Southeast Asian Games sa Singapore sa Hunyo 5 hanggang 16. Sinabi ni Ronda Race Director Ric Rodriguez na ang mga koponan ay binubuo ng Cycle Line Butuan, 7-11 ByRoad Bike Philippines, Philippine Navy Standard Insurance, PSC-Philcycling, Philippine Army, Cebu-V Mobile, Team Negros, Northern Luzon, N-C-R, Mindanao at ang composite team ng mga dayuhang siklista. Kabuuang 99 riders ang nakuhang makuwalipika sa Visayas at Luzon qualifying leg na makakasama ang mga miyembro ng seeded na national team."
0,"Sinabi ng state-run Beijing News na ang Modern College of Northwest University, sa Xian, ay nagsabit ng mga banner sa buong campus na may nakasulat na ""Strive to be outstanding sons and daughters of China, oppose kitsch Western holidays"" at ""Resist the expansion of Western culture"". Sinabi ng isang estudyante sa pahayagan na maparurusahan sila kapag hindi sila dumalo sa isang mandatory three-hour screening ng propaganda films, na ayon sa ibang estudyante ay kinabibilangan ng isang tungkol kay Confucius, at nakabantay sa kanila ang mga guro upang matiya na walang aalis."
0,Ito ang binigyang-diin ni Bulacan Gov. Wilhelmino M. Sy-Alvarado nang umapela siya sa Commission on Elections (Comelec) na itama ang proseso sa isinusulong na recall proceedings laban sa kanya.
0,"Sinabi ni Haramen na una silang pinaputukan ng noon ay hindi pa nila batid na mga tauhan pala ng PNP-SAF sa bahagi ng maisan at dalawa sa kanyang mga tauhan ang agad na tinamaan kaya kinailangan nilang gumanti. Sa isang maikling panayam sa kinikilalang ""Operation Officer"", sinabi niyang ang anumang pagkilos ng kanilang hanay ay nakabatay sa utos ng MILF Central Committee sa kanilang pinuno at sa mga tinatawag na field commander. Sinabi rin ni Haramen na hindi siya likas na rebolusyonaryo, kundi isang simpleng magsasaka na handang itakwil ang karahasan kapalit ng kapayapaang kanya ring inaasam para sa Bangsamoro, pero inamin niyang hindi pa malinaw kung susuko sila--at ang kanilang mga armas, alinsunod sa Bangsamoro Basic Law--hanggang sila ay nabubuhay. Dagdag pa nito, sinabi ni Haramen na kung ipag-uutos ay handa silang kumilos para dakpin ang bomb expert na si Bassit Usman, na inilarawan niya bilang isang rebolusyonaryo."
0,"Ayon sa nakalap na impormasyon mula sa T'boli-Bureau of Fire Protection (BFP), kinilala ang matandang nasawi sa apelyidong Veniales, habang ang isa pang namatay ay ang apo niyang si Greziele Veniales, 22 anyos. Kinilala lang sa pangalang Jun ang sugatang apo."
0,"Maraming katanungan ang inilutang tungkol sa insidente, lahat naghahangad ng mga kasagutan na maaaring hindi maibibigay sa loob ng maraming buwan habang inoorganisa ng mga opisyal ang lahat ng uri ng imbestigasyon. Samantala, inihinto ang lahat ng pagdinig sa panukalang BBL sa Senado at sa Kamara de Representantes. Ang unang kailangang gawin ay ang alamin kung ano talaga ang nangyari. Sinabi na ipinadala ang 392 miyembro ng PNP force upang tugisin ang wanted na Malaysian na suspek sa terorismo at ang kanyang kakutsabang Pinoy sa liblib na teritoryo ng MILF nang walang abiso sa Armed Forces of the Philippines (AFP) na matagal nang kumikilos sa lugar. May sinabing $5 milyong pabuya na inalok ng mga Amerikano para sa Malaysian. Sinabi ng MILF na walang koordinasyon sa PNP sa MILF mismo, bilang paglabag sa kasunduan nito sa gobyerno. Ngunit kung totoo man ito, ayon kay Sen. Alan Peter Cayetano, sapat ba na dahilan iyon upang imasaker ang 44 na pulis? Isa si Cayetano sa 13 miyembro ng Senate na co-author ng hakbanging BBL sa Senado. Iniurong ngayon niya ang kanyang co-authorship. Ang PNP mismo, sa utos ni Department of Interior and Local Government Secretary Mar Roxas, ay bumuo ng isang Board of Inquiry upang suriin ang insidente. Titingnan nito kung sino ang nag-utos ng operasyon na lumilitaw na sumuway sa isang kasunduan ng gobyerno sa MILF. Kailangang tingnan din nito ang kakapusan ng paghahanda ng naturang mga pulis, na ang karamihan ay kararating lang mula Metro Manila, na nakipagsapalaran sa isang hindi kilalang teritoryo. Maraming isyu ang kailangang maresolba - ang waring kawalan ng kontrol ng MILF sa kanilang hanay na sinisisi sa pagpaslang, ang responsibilidad ng pag-uutos ng operasyon sa umpisa pa lang, pati na ang pabuyang $5 milyon. Malalaman ba ng Board of Inquiry ang lahat ng ito o may ilang katotohanang masyadong sensitibo ang hindi nila ilalagay sa liwanag?"
0,Unang inendorso ng Pangulong Aquino ang pagbibigay ng pondo sa may 372 bagong posisyon ng plantilla item para sa labor laws compliance officers upang palakasin ang kapasidad na maipatupad ang lahat ng batas sa paggawa.
0,"Sa kanyang website, nagbigay ng pahaging ang star mula sa French-speaking na Quebec tungkol dito, sinabing, ""Good news on the horizon!"" habang makikita ang kanyang asawa at one-time manager na si Rene Angelil, 73, na nanonood ng television footage ni Dion. ""It is very emotional for me and I'm anticipating the emotions to grow even more as the date gets closer,"" pahayag ni Dion sa magazine. Dahil dito, labis na natuwa ang mga tagahanga ni Dion. ""I am super excited I have been waiting for this moment for a very long time!! I love you Celine and I am so excited for your return!"" komento ng isa sa kanyang mga tagahanga. Nagtanghal ang five-time Grammy winner sa Sin City ng mahigit tatlong taon, pinahanga ang mga manonood sa kanyang biggest hits kabilang na ang theme song ng 1997 Hollywood blockbuster na Titanic na pinagbidahan nina Leonardo DiCarpio at Kate Winslet -- ang My Heart Will Go On."
0,"Para sa nobyo ang nobya. Naroon ang abay ng nobyo para makinig sa kanya at ikinagagalak niya ang makinig sa nobyo. Ganito rin lubos ang aking kagalakan. Dapat Siyang humigit at ako nama'y lumiit."""
0,"Pero gusto ba ng mga OFW na umalis ng Yemen? Anang isang ulat, hindi nagpaparamdam ang mga OFW ng kanilang pagnanais na takasan ang gulo sa Yemen. Gayunman, ipinarating ni DOLE Secretary Rosalinda Baldoz sa mga recruitment agency ng mga OFW sa Yemen ang planong repatriation. Ani Baldoz, nakipagpulong ang Philippine Overseas Employment Administration sa mga recruitment agency upang talakayin ang posibilidad na sagutin nila ang gagastusin sa repatriation ng mga OFW na kanilang ipinadala sa Yemen. Noon pa kasing Pebrero na ipinagbawal na ang pagpapadala ng mga manggagawang Pinoy sa Yemen dahil sa matinding kaguluhan. Kawalan ng trabaho rito sa Pilipinas ang dahilan kung bakit mahirap himukin ang ating mga kababayan na pauwiin sila. Mas nanaisin pa nilang tiisin ang kaguluhan sa pag-asang mapapawi rin ito kalaunan kaysa umuwing nakanganga at walang makain, dilat sa gutom at walang pag-asa."
0,"Magkakapatid sina Aiko, Dimples at Carlo at ang batang si Louise naman ay ala-alaga ni Ka Eddie na mag-isang namumuhay sa probinsiya. Biyudo na at maysakit si Ka Eddie kaya't hinihintay niya ang araw ng Pasko dahil makikita niya ang kanyang mga anak. Nakakatawa kasi habang nagpupunasan ng luha ang entertainment press ay dire-diretso rin pala ang tulo ng luha nina Dimples at Aiko dahil naalala nila ang kani-kaniyang ama. Sila na nga raw ngayon ang bagong 'crying ladies'. ""Sorry ha, I started everything (umiyak) kasi sa soap na 'to, makaka-relate talaga lahat sa bawa't character namin,"" simulang kuwento ni Aiko. ""Ako talaga tinamaan dahil nga maagang kinuha sa akin ng Panginoon ang tatay ko, pero masaya ako dahil alam ko while I'm doing this soap, the Gift Giver, alam kong this Christmas, ang Papa Jimi (Melendez) ko po ay proud po sa akin dahil tinanggap ko po ito."" ""Ako naman, pinipigil-pigilan ko rin (umiyak) kasi my papa naman passed away when I'm 16 and my sister passed away about 4 years before that,"" sabi naman ni Dimples. ""And this project, really for some reason, hindi ko nga alam kung ako lang ang maemosyon dahil buntis ako, pasensiya na po, ha. Ano kasi 'to, very dear to my heart and in fact, I wasn't expecting to do a teleserye until I gave birth. I was telling them nga (production) kasi buntis nga ako, so tinayming ko na patapos na 'yung taon at wala na akong gagawin. ""But with this project, it just reminded me of how much pain I still have of losing my papa. Kasi everyday, tini-take for granted lang natin na nandidiyan lang ang magulang natin kasi busy tayo sa sarili nating pamilya, sa mga kailangan nating gawin para sa sarili natin. ""And when this project came along, parang siguro this is my papa's way of telling me na 'you know, it's Christmas and I miss you.' Something like that. This project hits the mark of the heart of the Filipino family whether you lost someone, you didn't lose someone, the fact you miss somebody at some point in your life tuwing Pasko... 'yun, eh. Bawat isa dito mayroon kang konekta."" Wala namang maikuwentong sakit na nararamdaman sina Carlo at Louise dahil pareho pang kumpleto ang pamilya nila. Tinanong sina Aiko at Dimples na panay ang punas ng mga mata kung naging mabuting anak ba sila at kung may pagsisisi ba sila ngayong wala na ang kanilang ama. ""Ito po ba ay workshop?"" natawang tanong ni Dimples. ""Ako kasi 16 lang (nang maulila sa ama), so you can imagine I really started working. Kasi my mama wanted me to work, work and my papa, we had the path na, 'mag-school muna ako ha, tigil muna ako mag-artista', sabi niya (papa), 'okay-okay' ""Two months bago ako mag-college, nawala si Papa, actually aneurysm siya, that's why maraming regrets sa akin kasi hindi ako nakapag-goodbye. So, tuwing may ganitong kuwento, malapit talaga sa puso ko and siyempre sa atin bilang artista, mas gusto ko po na maibigay 'yung totoong nararamdaman ko. ""So 'yung mga regrets ko lang as a daughter, hindi lang enough, akala ko kasi ang dami kong oras dahil akala ko marami akong oras, hinayaan ko lang. Hindi ako masyadong tumawag, hindi ako masyadong nangumusta, so 'yun lang naman 'yung mga regrets. ""Ang laking pasalamat ko kasi sa bawat ginagawa kong eksena ngayon, bago ko iarte or whatever I always have a silent corner kay papa, which I want to know if I do this, will I make him proud? If I do this, matutuwa ba siya sa akin? Ano ba'ng sasabihin niya sa akin, so kahit wala na siya, buhay na buhay siya sa akin,"" naiiyak na kuwento ng aktres. Madamdamin ang naging relasyon ni Aiko sa ama dahil tatlong buwan lang niya itong nakasama. ""Ako kasi, open book naman 'yung naging relationship ko sa dad ko, Jimi Melendez. Hindi kami naging okay nu'ng una, pero 'yung regret ko is noong naging okay na kami, three months after, kinuha siya ni Lord sa buhay ko,"" unang pahayag ng aktres. ""Nag-Hong Kong kami, nandoon na 'yung bonding namin ng tatay ko ulit. 'Yung regret ko, 'yung kuwestiyon ko kaya nga siguro 'yung pagkakaiba ko ng personality hanggang sa ngayon is 'yung bakit ganu'n, kung kailan lahat okay na, doon pa kinuha si Papa,"" sabi ni Aiko na nasabayan ng pagtulo ng luha. ""Saka 'yung papa ko, hindi naman siya namatay dahil sa sakit, eh. Namatay ang papa ko nanonood ng pelikula ko sa Cinema One, pinapanood niya 'yung MMK, The Movie, na-choke 'yung papa ko dahil naiyak siya sa eksena sa movie, so I missed him by five minutes sa hospital. So, 'yung pakiramdam ko, ganu'n pala ako kamahal ng tatay ko, akala ko kasi nu'ng iniwan niya kami nu'ng bata kami, 'pinagpalit sa ibang pamilya, 'dinenay na may anak siya kasi, di ba dati ang uso kapag matinee idol ka dapat wala kang anak. That's why nga nu'ng una akong i-launch, Paredes ang aking apelyido hindi Melendez kasi nga sabi ng tatay ko hindi kami puwedeng malaman na kami 'yung unang pamilya. ""So hindi naging maganda 'yung relationship namin, pero nu'ng okay na, sabi ko magiging mabuting anak ako kasi mahal ko tatay ko kasi naman sa itsura pa lang, halata naman na pinagbiyak kaming bunga, female version ako ako ng tatay ko. ""'Tapos nu'ng kinuha nga 'yung tatay ko, nanonood ng pelikula ko, so feeling ko kasalanan ko pa na namatay ang tatay ko, bitbit ko 'yun. ""Kaya nu'ng i-offer sa akin itong 'Gift Giver',"" napatigil sa pagsasalita dahil nahihirapan nang huminga sa kakapigil ng iyak, ""sabi ko, 'para sa 'yo 'to, Papa kasi, sandali,"" nabilaukan na, ""baka 'cause of death ko naman 'to,"" tawanan ang lahat sa sinabing ito ni Aiko."
0,"""Ito ay hindi ordinaryong rebolusyon. Holy War ito ng mga Muslim dito sa Mindanao,"" babala pa ni Mama. Ayon sa Philippine Army, isang sundalo ang namatay at tatlong iba pa ang nasugatan sa huling pag-atake ng BIFF sa Maguindanao at Sultan Kudarat. Nilinaw din ni Mama na sa kabila ng paglaki ng BIFF ay hindi sila magpapadala ng mga kasapi sa Middle East para makipaglaban kasama ang Islamic State of Iraq and Syria (ISIS). ""'Yung mga miyembro namin na nandoon na sa Middle East ay sila na ang nagboluntaryo na sumapi sa ISIS. Wala po kaming ipapadalang miyembro galing dito,"" paglilinaw ni Mama."
0,"Huling namataan ang sentro ng bagyo sa layong 120 kilometro hilagang-kanluran ng Dumaguete City taglay pa rin ang lakas ng hanging aabot sa 55 kilometer per hour (kph). Nananatili naman ang bilis ng bagyo sa 24 kph pakanluran matapos nitong tawirin ang landmass ng Negros provinces. Kabilang din sa nasa public storm warning signal (PSWS) No. 1 ang mga sumusunod: Palawan, kasama ang Calamian Group of Islands at Cuyo Islands, Bohol, Southern Cebu, Negros Oriental, Southern Negros Occidental, Siquijor, Guimaras Island, Iloilo, Antique, Zamboanga del Norte."
0,"Aniya, ang lokal na pamahalaan ay may mahalagang papel sa pagpapatupad ng proyekto na nangangailangang higit na palawakin ang agricultural productivity at mapalaki ang kita ng mga farmer-beneficiary at ibang maliliit na magsasaka sa nabanggit na lugar. ""The DAR expects that these projects will help increase household income of farmers and their organizations on a sustainable basis through more profitable income-generating activities,"" dagdag ni Abella. Ayon kay Abella , ang naturang proyekto ay kapapalooban ng usapin sa agrikultura, agribusiness at agroforestry development support kaakibat ang farm-to-market road at tulay gayundin ng irrigation at common service facility,rural water supply; institutional development support at project management."
0,"Gayunman, hinimok ng PHLPost ang publiko na bumibili online na isumite ang kanilang mga stamp order sa Pinoy eMall site upang makabili sa aktuwal na presyo. ""Upang protektahan ang interes ng publiko, hinihikayat namin ang lahat na magkaroon ng bahagi sa Pope Francis memorabilia sa pamamagitan ng mga selyo na mabibili online sa pamamagitan ng PHLPost web portal, at face value,"" sabi ni Postmaster General Josie Dela Cruz. Ito ang naging panawagan ng PHLPost kasunod ng mga ulat na ibinebenta sa black market ang mga kopya ng nasabing commemorative stamp nang doble sa aktuwal na presyo nito. Upang makabili ng mga stamp, mag-log on sa www.phlpost.gov.ph at i-click ang Pinoy eMall na magbubukas sa website na Pinoy e-Mall."
0,"NANGGULAT pero kinakiligan nang husto ng karakter na ginagampanan ni Liza Soberano ang Forevermore viewers nitong nakaraang Martes nang lakas-loob na aminin ni Agnes ang namumuong pagmamahal para kay Xander na ginagampanan ni Enrique Gil. Napanood sa naturang episode ng most-watched romantic-drama series ngayon ang biglaang pagbuhos ng emosyon ni Agnes sa harap ng kanyang tatay at mga kababayan sa La Preza kaugnay ng kanyang tunay na nararamdaman. Umabot siya sa sukdulan nang lumapit siya kay Xander at sinabing, ""Ay ayaten ka,"" na nangangahulugang ""mahal kita"" sa mga Ilokano."
0,"Ayon kay Atty. Virgie Suarez, abogado ng pamilya Laude, noong Pebrero 2 itinakda ni Judge Rolie Ginez-Jabalde ang pagbasa ng sakdal laban kay Pemberton ngayong Lunes kung kailan isasagawa rin ang pretrial, preconference at presentasyon ng mga ebidensiya sa Olongapo Regional Trial Court (RTC) Branch 74. Lumabas ang desisyon matapos maghain ang kampo ni Laude ng omnibus motion na humihiling kay Jabalde na iurong ang suspensiyon ng paglilitis at simulan na agad ang pagbasa ng sakdal laban kay Pemberton. Inihain ang mosyon dalawang araw matapos katigan ng Department of Justice (DoJ) ang desisyon ng Olongapo City Prosecutors' Office na kasuhan ng murder si Pemberton. ""This (February 23) will certainly be a whole day affair,"" pahayag ni Suarez."
0,"Umani ng palakpakan at tawanan mula sa audience at maging sa tatlong judges na sina Gary Valenciano, Jed Madela at Sharon Cuneta ang performance ni Melai with matching nunal sa pisngi maging ang buhok ng aktres. ""Noong pumasok ka, sabi ko kay Jed, 'Si Ate Guy ba 'to, o si Maria Leonora Teresa?' Ang galing ng pagkaka-interpret mo, pero siyempre 'pag si Ate Guy, talagang ano siya, hindi siya comedy. Pero 'yun naman ang naging tatak ni Melai,"" sabi ni Sharon. ""Alam natin na sobrang hirap i-impersonate si Ate Guy, kasi iconic eh, iconic 'yung kanyang mukha, 'yung kanyang boses, 'tapos huli ka pa, di ba, so sobrang hirap,"" sabi naman ni Jed. ""Sobra akong bilib sa 'yo, you took the challenge, at napasaya mo kaming lahat."" Bilib din si Gary V. sa ginawa ni Melai. ""Kung ang mga ibang artist, eh, ginaya nila, at talagang kamukhang-kamukha nila 'yung artist na in-impersonate nila, ikaw, alam mo 'yung mga caricature?"" pabirong sabi ni Mr. Pure Energy. ""Pero grabe 'yung ginawa mo kanina, kaya challenge din ngayon sa iba kasi ikaw, caricature na maganda 'yung pagka-emote. Kung isa ako sa nanonood ngayon, kunyari may listahan na sila, ito 'yung ranggo, pero paglabas mo, parang malilito sila."" Kasama sa celebrity performers sina Karla Estrada na ginaya si Sharon Cuneta; Nyoy Volante bilang Michael Jackson; Jay-R na si Pepe Smith naman ang ginaya; Tutti Caringal as Freddie Aguilar; Maxene Magalona bilang si Taylor Swift; Edgar Allan Guzman na kopyang-kopya ang impersonation kay Usher; at si Jolina Magdangal as Lady Gaga."
0,"Sinabi ni weather forecaster Samuel Duran ng PAGASA, ito na ang pinakamalamig na temperaturang naitala sa Science Garden sa Quezon City ngayong buwan."
0,"SA pamamaalam sa ere ng Let's Ask Pilipinas ay may bagong programa agad na kapalit ang TV5 para kay Ogie Alcasid na mapapanood sa Pebrero, ang singing competition na Rising Stars na iho-host nila ni Venus Raj. Sa pakikipagtsikahan namin kay Ogie sa launching ng Kapatid Network sa sampung bagong show nila para sa first quarter ng 2015 ay damang-dama ang kanyang kasiyahan at positivity sa naturang mga programa. Nang itanong namin kung alin sa mga ito ang papalo nang husto sa rating, ang mabilis na sagot ni Ogie: ""Lahat!"""
0,"Nalaglag ni Wozniacki ang unang set kay Barbora Zahlavova Styrcova ng Czech Republic, 6-4, at tabla ang bilang sa 1-1 sa ikalawang set nang siya ay maglakad patungo sa net at sinabing hindi na niya kayang magpatuloy."
0,"Sa isang pahayag, inabisuhan ni POEA Administrator Hans Cacdac ang mga OFW na interesadong magtrabaho sa New Zealand na magsumite ng kanilang aplikasyon sa mga awtorisadong recruitment agency upang hindi mabiktima ng mga illegal recruiter."
0,"Lumahok ang mga kinatawan ng mga tribung Batak, Tagbanua Tandulanen, Cagayanen, Agutaynen at Cuyunon, pawang nakatira sa bayan ng Roxas sa hilagang bahagi ng Palawan, sa pagtatanghal ng palakasan na nagtatampok sa paggamit ng pana at pag-akyat sa puno sa tulong ng mga hibla ng rattan."
0,"Ito ay kasunod ng pamamaril sa isang perya noong Lunes na ikinasawi ng dalawang menor de edad at ikinasugat ng anim na sibilyan. Ayon kay Navarosa, rido ang nasa likod ng insidente dahil matagal na itong problema sa kanilang bayan at sa mga katabing lalawigan ng Antique, Iloilo at Capiz."
